Airport ID,Name,City,Country,IATA,ICAO,Latitude,Longitude,Altitude,Timezone,DST,Tz Database Time Zone,Type,Source
276,Sadiq Abubakar III International Airport,Sokoto,Nigeria,SKO,DNSO,12.916299819946289,5.207190036773682,1010.0,1,N,Africa/Lagos,airport,OurAirports
277,Yola Airport,Yola,Nigeria,YOL,DNYO,9.257550239562988,12.430399894714355,599.0,1,N,Africa/Lagos,airport,OurAirports
278,Zaria Airport,Zaria,Nigeria,ZAR,DNZA,11.1302,7.68581,2170.0,1,N,Africa/Lagos,airport,OurAirports
279,Maradi Airport,Maradi,Niger,MFQ,DRRM,13.5024995803833,7.1267499923706055,1240.0,1,N,Africa/Niamey,airport,OurAirports
280,Diori Hamani International Airport,Niamey,Niger,NIM,DRRN,13.4815,2.18361,732.0,1,N,Africa/Niamey,airport,OurAirports
281,Tahoua Airport,Tahoua,Niger,THZ,DRRT,14.875699996948242,5.265359878540039,1266.0,1,N,Africa/Niamey,airport,OurAirports
282,Mano Dayak International Airport,Agadez,Niger,AJY,DRZA,16.965999603271484,8.000109672546387,1657.0,1,N,Africa/Niamey,airport,OurAirports
283,Dirkou Airport,Dirkou,Niger,\N,DRZD,18.968700408935547,12.86870002746582,1273.0,1,N,Africa/Niamey,airport,OurAirports
284,Diffa Airport,Diffa,Niger,\N,DRZF,13.372900009155273,12.626700401306152,994.0,1,N,Africa/Niamey,airport,OurAirports
285,Zinder Airport,Zinder,Niger,ZND,DRZR,13.779000282287598,8.983759880065918,1516.0,1,N,Africa/Niamey,airport,OurAirports
286,Monastir Habib Bourguiba International Airport,Monastir,Tunisia,MIR,DTMB,35.75809860229492,10.75469970703125,9.0,1,E,Africa/Tunis,airport,OurAirports
287,Tunis Carthage International Airport,Tunis,Tunisia,TUN,DTTA,36.85100173950195,10.22719955444336,22.0,1,E,Africa/Tunis,airport,OurAirports
288,Sidi Ahmed Air Base,Bizerte,Tunisia,\N,DTTB,37.245398,9.79145,20.0,1,E,Africa/Tunis,airport,OurAirports
289,Remada Air Base,Remada,Tunisia,\N,DTTD,32.30619812011719,10.382100105285645,1004.0,1,E,Africa/Tunis,airport,OurAirports
290,Gafsa Ksar International Airport,Gafsa,Tunisia,GAF,DTTF,34.422000885009766,8.822500228881836,1060.0,1,E,Africa/Tunis,airport,OurAirports
291,Gabès Matmata International Airport,Gabes,Tunisia,GAE,DTTG,33.87689971923828,10.103300094604492,26.0,1,E,Africa/Tunis,airport,OurAirports
292,Borj El Amri Airport,Bordj El Amri,Tunisia,\N,DTTI,36.72129821777344,9.94314956665039,110.0,1,E,Africa/Tunis,airport,OurAirports
293,Djerba Zarzis International Airport,Djerba,Tunisia,DJE,DTTJ,33.875,10.775500297546387,19.0,1,E,Africa/Tunis,airport,OurAirports
294,El Borma Airport,El Borma,Tunisia,EBM,DTTR,31.704299926757812,9.254619598388672,827.0,1,E,Africa/Tunis,airport,OurAirports
295,Sfax Thyna International Airport,Sfax,Tunisia,SFA,DTTX,34.71799850463867,10.690999984741211,85.0,1,E,Africa/Tunis,airport,OurAirports
296,Tozeur Nefta International Airport,Tozeur,Tunisia,TOE,DTTZ,33.939701080322266,8.110560417175293,287.0,1,E,Africa/Tunis,airport,OurAirports
297,Niamtougou International Airport,Niatougou,Togo,LRL,DXNG,9.767330169677734,1.091249942779541,1515.0,0,N,Africa/Lome,airport,OurAirports
298,Lomé-Tokoin Airport,Lome,Togo,LFW,DXXX,6.165609836578369,1.2545100450515747,72.0,0,N,Africa/Lome,airport,OurAirports
299,Antwerp International Airport (Deurne),Antwerp,Belgium,ANR,EBAW,51.1893997192,4.46027994156,39.0,1,E,Europe/Brussels,airport,OurAirports
300,Beauvechain Air Base,Beauvechain,Belgium,\N,EBBE,50.75859832763672,4.768330097198486,370.0,1,E,Europe/Brussels,airport,OurAirports
301,Kleine Brogel Air Base,Kleine Brogel,Belgium,\N,EBBL,51.168301,5.47,200.0,1,E,Europe/Brussels,airport,OurAirports
302,Brussels Airport,Brussels,Belgium,BRU,EBBR,50.901401519800004,4.48443984985,184.0,1,E,Europe/Brussels,airport,OurAirports
303,Jehonville Air Base,Bertrix,Belgium,\N,EBBX,49.891700744628906,5.2238898277282715,1514.0,1,E,Europe/Brussels,airport,OurAirports
304,Brussels South Charleroi Airport,Charleroi,Belgium,CRL,EBCI,50.459202,4.45382,614.0,1,E,Europe/Brussels,airport,OurAirports
305,Chièvres Air Base,Chievres,Belgium,\N,EBCV,50.575801849365234,3.8310000896453857,194.0,1,E,Europe/Brussels,airport,OurAirports
306,Koksijde Air Base,Koksijde,Belgium,\N,EBFN,51.090301513671875,2.652780055999756,20.0,1,E,Europe/Brussels,airport,OurAirports
307,Florennes Air Base,Florennes,Belgium,\N,EBFS,50.2433013916,4.64583015442,935.0,1,E,Europe/Brussels,airport,OurAirports
308,Wevelgem Airport,Kortrijk-vevelgem,Belgium,KJK,EBKT,50.817199707,3.20472002029,64.0,1,E,Europe/Brussels,airport,OurAirports
309,Liège Airport,Liege,Belgium,LGG,EBLG,50.63740158081055,5.443220138549805,659.0,1,E,Europe/Brussels,airport,OurAirports
310,Ostend-Bruges International Airport,Ostend,Belgium,OST,EBOS,51.198898315399994,2.8622200489,13.0,1,E,Europe/Brussels,airport,OurAirports
311,Zutendaal Air Base,Zutendaal,Belgium,\N,EBSL,50.9474983215332,5.590559959411621,312.0,1,E,Europe/Brussels,airport,OurAirports
312,Brustem Airfield Sint Truiden,Sint-truiden,Belgium,\N,EBST,50.791901,5.20167,246.0,1,E,Europe/Brussels,airport,OurAirports
313,Saint Hubert Air Base,St.-hubert,Belgium,\N,EBSU,50.034400939941406,5.440810203552246,1930.0,1,E,Europe/Brussels,airport,OurAirports
314,Ursel Air Base,Ursel,Belgium,\N,EBUL,51.14419937133789,3.475559949874878,95.0,1,E,Europe/Brussels,airport,OurAirports
315,Weelde Air Base,Weelde,Belgium,\N,EBWE,51.394798278808594,4.9601898193359375,105.0,1,E,Europe/Brussels,airport,OurAirports
316,Zoersel (Oostmalle) Airfield,Zoersel,Belgium,OBL,EBZR,51.264702,4.75333,53.0,1,E,Europe/Brussels,airport,OurAirports
317,Flugplatz Bautzen,Bautzen,Germany,\N,EDAB,51.193611,14.519722,568.0,1,E,Europe/Berlin,airport,OurAirports
318,Altenburg-Nobitz Airport,Altenburg,Germany,AOC,EDAC,50.981945,12.506389,640.0,1,E,Europe/Berlin,airport,OurAirports
319,Dessau Airfield,Dessau,Germany,\N,EDAD,51.831694,12.190962,187.0,1,E,Europe/Berlin,airport,OurAirports
320,Eisenhüttenstadt Airfield,Eisenhuettenstadt,Germany,\N,EDAE,52.195856,14.58753,144.0,1,E,Europe/Berlin,airport,OurAirports
322,Großenhain Airport,Suhl,Germany,\N,EDAK,51.30805587768555,13.555556297302246,417.0,1,E,Europe/Berlin,airport,OurAirports
323,Merseburg Airport,Muehlhausen,Germany,\N,EDAM,51.3630556,11.9408333,341.0,1,E,Europe/Berlin,airport,OurAirports
324,Halle-Oppin Airport,Halle,Germany,\N,EDAQ,51.552223,12.053889,348.0,1,E,Europe/Berlin,airport,OurAirports
325,Riesa-Göhlis Airport,Riesa,Germany,IES,EDAU,51.2936096191,13.3561105728,322.0,1,E,Europe/Berlin,airport,OurAirports
326,Rechlin-Lärz Airport,Rechlin-laerz,Germany,REB,EDAX,53.306388855,12.7522220612,220.0,1,E,Europe/Berlin,airport,OurAirports
327,Strausberg Airport,Strausberg,Germany,\N,EDAY,52.5805549621582,13.916666984558105,262.0,1,E,Europe/Berlin,airport,OurAirports
328,Schönhagen Airport,Schoenhagen,Germany,QXH,EDAZ,52.203609,13.156389,152.0,1,E,Europe/Berlin,airport,OurAirports
329,Barth Airport,Barth,Germany,BBH,EDBH,54.338253,12.710515,23.0,1,E,Europe/Berlin,airport,OurAirports
330,Jena-Schöngleina Airfield,Jena,Germany,\N,EDBJ,50.915279,11.714444,1247.0,1,E,Europe/Berlin,airport,OurAirports
331,Kyritz Airport,Kyritz,Germany,\N,EDBK,52.918888092041016,12.425277709960938,131.0,1,E,Europe/Berlin,airport,OurAirports
332,"Magdeburg """"City"""" Airport",Magdeburg,Germany,ZMG,EDBM,52.073612,11.626389,259.0,1,E,Europe/Berlin,airport,OurAirports
333,Rothenburg/Görlitz Airport,Rothenburg/ol,Germany,\N,EDBR,51.36333465576172,14.949999809265137,518.0,1,E,Europe/Berlin,airport,OurAirports
334,Anklam Airfield,Anklam,Germany,\N,EDCA,53.832779,13.668611,16.0,1,E,Europe/Berlin,airport,OurAirports
335,Cottbus-Drewitz Airport,Cottbus,Germany,CBU,EDCD,51.889442,14.531944,272.0,1,E,Europe/Berlin,airport,OurAirports
336,Kamenz Airport,Kamenz,Germany,\N,EDCM,51.29694366455078,14.1274995803833,495.0,1,E,Europe/Berlin,airport,OurAirports
337,Berlin-Schönefeld Airport,Berlin,Germany,SXF,EDDB,52.380001,13.5225,157.0,1,E,Europe/Berlin,airport,OurAirports
338,Dresden Airport,Dresden,Germany,DRS,EDDC,51.1328010559082,13.767200469970703,755.0,1,E,Europe/Berlin,airport,OurAirports
339,Erfurt Airport,Erfurt,Germany,ERF,EDDE,50.979801177978516,10.958100318908691,1036.0,1,E,Europe/Berlin,airport,OurAirports
340,Frankfurt am Main Airport,Frankfurt,Germany,FRA,EDDF,50.033333,8.570556,364.0,1,E,Europe/Berlin,airport,OurAirports
341,Münster Osnabrück Airport,Munster,Germany,FMO,EDDG,52.134601593,7.68483018875,160.0,1,E,Europe/Berlin,airport,OurAirports
342,Hamburg Airport,Hamburg,Germany,HAM,EDDH,53.630401611328,9.9882297515869,53.0,1,E,Europe/Berlin,airport,OurAirports
343,Berlin-Tempelhof International Airport,Berlin,Germany,THF,EDDI,52.472999572753906,13.403900146484375,167.0,1,E,Europe/Berlin,airport,OurAirports
344,Cologne Bonn Airport,Cologne,Germany,CGN,EDDK,50.8658981323,7.1427397728,302.0,1,E,Europe/Berlin,airport,OurAirports
345,Düsseldorf Airport,Duesseldorf,Germany,DUS,EDDL,51.289501,6.76678,147.0,1,E,Europe/Berlin,airport,OurAirports
346,Munich Airport,Munich,Germany,MUC,EDDM,48.353802,11.7861,1487.0,1,E,Europe/Berlin,airport,OurAirports
347,Nuremberg Airport,Nuernberg,Germany,NUE,EDDN,49.498699,11.078056,1046.0,1,E,Europe/Berlin,airport,OurAirports
348,Leipzig/Halle Airport,Leipzig,Germany,LEJ,EDDP,51.423889,12.236389,465.0,1,E,Europe/Berlin,airport,OurAirports
349,Saarbrücken Airport,Saarbruecken,Germany,SCN,EDDR,49.214599609400004,7.10950994492,1058.0,1,E,Europe/Berlin,airport,OurAirports
350,Stuttgart Airport,Stuttgart,Germany,STR,EDDS,48.689899444599995,9.22196006775,1276.0,1,E,Europe/Berlin,airport,OurAirports
351,Berlin-Tegel Airport,Berlin,Germany,TXL,EDDT,52.5597,13.2877,122.0,1,E,Europe/Berlin,airport,OurAirports
352,Hannover Airport,Hannover,Germany,HAJ,EDDV,52.461101532,9.685079574580001,183.0,1,E,Europe/Berlin,airport,OurAirports
353,Bremen Airport,Bremen,Germany,BRE,EDDW,53.0475006104,8.78666973114,14.0,1,E,Europe/Berlin,airport,OurAirports
354,Frankfurt-Egelsbach Airport,Egelsbach,Germany,QEF,EDFE,49.959999,8.645833,384.0,1,E,Europe/Berlin,airport,OurAirports
355,Frankfurt-Hahn Airport,Hahn,Germany,HHN,EDFH,49.9487,7.26389,1649.0,1,E,Europe/Berlin,airport,OurAirports
356,Mannheim-City Airport,Mannheim,Germany,MHG,EDFM,49.473057,8.514167,308.0,1,E,Europe/Berlin,airport,OurAirports
357,Allendorf/Eder Airport,Allendorf,Germany,\N,EDFQ,51.03499984741211,8.680832862854004,1158.0,1,E,Europe/Berlin,airport,OurAirports
358,Worms Airport,Worms,Germany,\N,EDFV,49.606945,8.368333,295.0,1,E,Europe/Berlin,airport,OurAirports
359,Mainz-Finthen Airport,Mainz,Germany,\N,EDFZ,49.967499,8.147222,525.0,1,E,Europe/Berlin,airport,OurAirports
360,Eisenach-Kindel Airport,Eisenach,Germany,EIB,EDGE,50.991604,10.47973,1112.0,1,E,Europe/Berlin,airport,OurAirports
361,Siegerland Airport,Siegerland,Germany,SGE,EDGS,50.707698822021484,8.082969665527344,1966.0,1,E,Europe/Berlin,airport,OurAirports
362,Hamburg-Finkenwerder Airport,Hamburg,Germany,XFW,EDHI,53.5352783203125,9.835556030273438,23.0,1,E,Europe/Berlin,airport,OurAirports
363,Kiel-Holtenau Airport,Kiel,Germany,KEL,EDHK,54.37944412231445,10.145277976989746,102.0,1,E,Europe/Berlin,airport,OurAirports
364,Lübeck Blankensee Airport,Luebeck,Germany,LBC,EDHL,53.8054008484,10.7192001343,53.0,1,E,Europe/Berlin,airport,OurAirports
365,Flugplatz Dahlemer Binz,Dahlemer Binz,Germany,\N,EDKV,50.405555725,6.5288891792,1896.0,1,E,Europe/Berlin,airport,OurAirports
366,Meinerzhagen Airport,Meinerzhagen,Germany,\N,EDKZ,51.099998474121094,7.599999904632568,1549.0,1,E,Europe/Berlin,airport,OurAirports
367,Arnsberg-Menden Airport,Arnsberg,Germany,\N,EDLA,51.483890533447266,7.8983330726623535,794.0,1,E,Europe/Berlin,airport,OurAirports
368,Essen Mulheim Airport,Essen,Germany,ESS,EDLE,51.40230178833008,6.9373297691345215,424.0,1,E,Europe/Berlin,airport,OurAirports
369,Bielefeld Airport,Bielefeld,Germany,BFE,EDLI,51.964722,8.544444,454.0,1,E,Europe/Berlin,airport,OurAirports
370,Mönchengladbach Airport,Moenchengladbach,Germany,MGL,EDLN,51.230278,6.504444,125.0,1,E,Europe/Berlin,airport,OurAirports
371,Paderborn Lippstadt Airport,Paderborn,Germany,PAD,EDLP,51.614101409899995,8.616319656369999,699.0,1,E,Europe/Berlin,airport,OurAirports
372,Stadtlohn-Vreden Airport,Stadtlohn,Germany,\N,EDLS,51.99583435058594,6.8405561447143555,157.0,1,E,Europe/Berlin,airport,OurAirports
373,Dortmund Airport,Dortmund,Germany,DTM,EDLW,51.51829910279999,7.61223983765,425.0,1,E,Europe/Berlin,airport,OurAirports
374,Augsburg Airport,Augsburg,Germany,AGB,EDMA,48.425278,10.931667,1516.0,1,E,Europe/Berlin,airport,OurAirports
